ID,County,Year,Population,Change,Births,Deaths,Net Migration,Natural Increase,Datatype 
0152002,15,2002,16646,236,139,162,259,-23,Estimate
0172002,17,2002,2162,-11,28,20,-19,8,Estimate
0192002,19,2002,9466,2,108,50,-56,58,Estimate
0212002,21,2002,8389,24,105,74,-7,31,Estimate
0232002,23,2002,3734,-7,47,33,-21,14,Estimate
0252002,25,2002,5344,91,42,49,98,-7,Estimate
0272002,27,2002,3783,53,31,27,49,4,Estimate
0292002,29,2002,28778,391,317,339,413,-22,Estimate
0312002,31,2002,559090,-4210,10278,4444,-10044,5834,Estimate
0332002,33,2002,1880,15,22,21,14,1,Estimate
0352002,35,2002,209705,10667,3765,505,7407,3260,Estimate
0372002,37,2002,45100,660,769,87,-22,682,Estimate
0392002,39,2002,21604,310,236,91,165,145,Estimate
0412002,41,2002,545240,8904,8703,3125,3326,5578,Estimate
0432002,43,2002,46969,236,404,464,296,-60,Estimate
0452002,45,2002,46728,821,811,282,292,529,Estimate
0472002,47,2002,4830,1,66,26,-39,40,Estimate
0492002,49,2002,13461,178,159,67,86,92,Estimate
0512002,51,2002,14316,-29,171,71,-129,100,Estimate
0532002,53,2002,806,2,10,5,-3,5,Estimate
0552002,55,2002,7916,11,83,98,26,-15,Estimate
0572002,57,2002,1591,1,18,10,-7,8,Estimate
0592002,59,2002,527539,-528,6551,3400,-3679,3151,Estimate
0612002,61,2002,1566,-40,14,16,-38,-2,Estimate
0632002,63,2002,8289,216,80,85,221,-5,Estimate
0652002,65,2002,7726,-95,131,38,-188,93,Estimate
0672002,67,2002,46089,444,458,246,232,212,Estimate
0692002,69,2002,266171,5260,3289,1516,3487,1773,Estimate
0712002,71,2002,15659,349,172,184,361,-12,Estimate
0732002,73,2002,6047,-29,59,63,-25,-4,Estimate
0752002,75,2002,22095,-259,250,204,-305,46,Estimate
0772002,77,2002,121787,1923,1522,1161,1562,361,Estimate
0792002,79,2002,805,-15,5,7,-13,-2,Estimate
0812002,81,2002,13134,45,209,106,-58,103,Estimate
0832002,83,2002,24109,236,330,278,184,52,Estimate
0852002,85,2002,34926,484,500,352,336,148,Estimate
0872002,87,2002,27662,187,482,251,-44,231,Estimate
0892002,89,2002,19624,-276,322,247,-351,75,Estimate
0912002,91,2002,3903,94,31,15,78,16,Estimate
0932002,93,2002,15417,245,170,70,145,100,Estimate
0952002,95,2002,4496,9,58,56,7,2,Estimate
0972002,97,2002,16101,-83,170,32,-221,138,Estimate
0992002,99,2002,14011,-98,247,146,-199,101,Estimate
1012002,101,2002,146481,2485,1985,1482,1982,503,Estimate
1032002,103,2002,5936,56,67,40,29,27,Estimate
1052002,105,2002,12409,3,175,134,-38,41,Estimate
1072002,107,2002,20892,456,222,69,303,153,Estimate
1092002,109,2002,6245,162,96,53,119,43,Estimate
1112002,111,2002,599,33,5,1,29,4,Estimate
1132002,113,2002,7042,142,84,13,71,71,Estimate
1152002,115,2002,2694,0,30,43,13,-13,Estimate
1172002,117,2002,26514,221,364,41,-102,323,Estimate
1192002,119,2002,21989,251,249,96,98,153,Estimate
1212002,121,2002,5259,360,40,65,385,-25,Estimate
1232002,123,2002,198975,6493,3447,1178,4224,2269,Estimate
1252002,125,2002,9947,116,119,115,112,4,Estimate
0012003,1,2003,377665,6484,7393,2283,1374,5110,Estimate
0032003,3,2003,15360,94,220,131,5,89,Estimate
0052003,5,2003,516354,5851,8031,2914,734,5117,Estimate
0072003,7,2003,10964,264,118,57,203,61,Estimate
0092003,9,2003,4258,-57,35,62,-30,-27,Estimate
0112003,11,2003,6653,450,62,66,454,-4,Estimate
0132003,13,2003,282763,-1670,3636,1474,-3832,2162,Estimate
0142003,14,2003,44960,2528,689,190,2029,499,Estimate
0152003,15,2003,16794,148,137,137,148,0,Estimate
0172003,17,2003,2119,-43,21,32,-32,-11,Estimate
0192003,19,2003,9517,51,92,48,7,44,Estimate
0212003,21,2003,8387,-2,109,75,-36,34,Estimate
0232003,23,2003,3800,66,48,46,64,2,Estimate
0252003,25,2003,5156,-188,43,49,-182,-6,Estimate
0272003,27,2003,3934,151,25,28,154,-3,Estimate
0292003,29,2003,29061,283,344,329,268,15,Estimate
0312003,31,2003,560348,1258,10404,4234,-4912,6170,Estimate
0332003,33,2003,1879,-1,20,24,3,-4,Estimate
0352003,35,2003,221146,11441,3999,534,7976,3465,Estimate
0372003,37,2003,45758,658,830,88,-84,742,Estimate
0392003,39,2003,21933,329,214,89,204,125,Estimate
0412003,41,2003,551668,6428,8420,3215,1223,5205,Estimate
0432003,43,2003,46828,-141,420,516,-45,-96,Estimate
0452003,45,2003,47484,756,866,288,178,578,Estimate
0472003,47,2003,4851,21,53,31,-1,22,Estimate
0492003,49,2003,13688,227,163,54,118,109,Estimate
0512003,51,2003,14206,-110,178,73,-215,105,Estimate
0532003,53,2003,784,-22,5,1,-26,4,Estimate
0552003,55,2003,8042,126,79,112,159,-33,Estimate
0572003,57,2003,1586,-5,12,12,-5,0,Estimate
0592003,59,2003,525429,-2110,6620,3444,-5286,3176,Estimate
0612003,61,2003,1548,-18,23,18,-23,5,Estimate
0632003,63,2003,8185,-104,78,67,-115,11,Estimate
0652003,65,2003,7520,-206,118,36,-288,82,Estimate
0672003,67,2003,46447,358,479,271,150,208,Estimate
0692003,69,2003,268146,1975,3358,1531,148,1827,Estimate
0712003,71,2003,16089,430,168,162,424,6,Estimate
0732003,73,2003,6052,5,62,60,3,2,Estimate
0752003,75,2003,22371,276,298,193,171,105,Estimate
0772003,77,2003,124152,2365,1554,1231,2042,323,Estimate
0792003,79,2003,830,25,6,4,23,2,Estimate
0812003,81,2003,13054,-80,175,102,-153,73,Estimate
0832003,83,2003,24378,269,309,236,196,73,Estimate
0852003,85,2003,35640,714,449,345,610,104,Estimate
0872003,87,2003,27855,193,494,233,-68,261,Estimate
0892003,89,2003,19667,43,296,227,-26,69,Estimate
0912003,91,2003,3905,2,31,26,-3,5,Estimate
0932003,93,2003,15789,372,173,67,266,106,Estimate
0952003,95,2003,4477,-19,57,53,-23,4,Estimate
0972003,97,2003,16275,174,166,44,52,122,Estimate
0992003,99,2003,13822,-189,242,120,-311,122,Estimate
1012003,101,2003,147972,1491,2060,1451,882,609,Estimate
1032003,103,2003,5855,-81,75,35,-121,40,Estimate
1052003,105,2003,12619,210,174,127,163,47,Estimate
1072003,107,2003,21128,236,235,67,68,168,Estimate
1092003,109,2003,6279,34,97,40,-23,57,Estimate
1112003,111,2003,615,16,6,0,10,6,Estimate
1132003,113,2003,7010,-32,74,24,-82,50,Estimate
1152003,115,2003,2715,21,20,39,40,-19,Estimate
1172003,117,2003,26706,192,346,32,-122,314,Estimate
1192003,119,2003,22218,229,232,93,90,139,Estimate
1212003,121,2003,5140,-119,57,49,-127,8,Estimate
1232003,123,2003,207157,8182,3651,1224,5755,2427,Estimate
1252003,125,2003,10093,146,163,107,90,56,Estimate
0012004,1,2004,385945,8280,7429,2216,3067,5213,Estimate
0032004,3,2004,15406,46,271,101,-124,170,Estimate
0052004,5,2004,523715,7361,8013,2884,2232,5129,Estimate
0072004,7,2004,11171,207,129,64,142,65,Estimate
0092004,9,2004,4166,-92,26,53,-65,-27,Estimate
0112004,11,2004,6357,-296,63,64,-295,-1,Estimate
0132004,13,2004,283288,525,3571,1434,-1612,2137,Estimate
0142004,14,2004,46406,1446,604,208,1050,396,Estimate
0152004,15,2004,16946,152,147,147,152,0,Estimate
0172004,17,2004,2070,-49,17,28,-38,-11,Estimate
0192004,19,2004,9461,-56,102,44,-114,58,Estimate
0212004,21,2004,8501,114,122,75,67,47,Estimate
0232004,23,2004,3802,2,29,51,24,-22,Estimate
0252004,25,2004,5432,276,53,55,278,-2,Estimate
0272004,27,2004,3984,50,36,21,35,15,Estimate
0292004,29,2004,29453,392,330,299,361,31,Estimate
0312004,31,2004,560230,-118,10269,4318,-6069,5951,Estimate
0332004,33,2004,1873,-6,23,19,-10,4,Estimate
0352004,35,2004,233646,12500,3967,585,9118,3382,Estimate
0372004,37,2004,46485,727,794,90,23,704,Estimate
0392004,39,2004,22041,108,215,111,4,104,Estimate
0412004,41,2004,558455,6787,8234,3378,1931,4856,Estimate
0432004,43,2004,46540,-288,401,494,-195,-93,Estimate
0452004,45,2004,48156,672,811,275,136,536,Estimate
0472004,47,2004,4825,-26,56,26,-56,30,Estimate
0492004,49,2004,13912,224,142,40,122,102,Estimate
0512004,51,2004,14230,24,165,70,-71,95,Estimate
0532004,53,2004,831,47,8,1,40,7,Estimate
0552004,55,2004,7729,-313,73,88,-298,-15,Estimate
0572004,57,2004,1521,-65,10,8,-67,2,Estimate
0592004,59,2004,524876,-553,6337,3367,-3523,2970,Estimate
0612004,61,2004,1523,-25,11,22,-14,-11,Estimate
0632004,63,2004,8257,72,90,72,54,18,Estimate
0652004,65,2004,7416,-104,116,37,-183,79,Estimate
0672004,67,2004,46926,479,516,269,232,247,Estimate
0692004,69,2004,273269,5123,3500,1551,3174,1949,Estimate
0712004,71,2004,15700,-389,176,186,-379,-10,Estimate
0732004,73,2004,5907,-145,63,46,-162,17,Estimate
0752004,75,2004,22181,-190,239,210,-219,29,Estimate
0772004,77,2004,126626,2474,1708,1200,1966,508,Estimate
0792004,79,2004,842,12,9,5,8,4,Estimate
0812004,81,2004,13063,9,205,85,-111,120,Estimate
0832004,83,2004,24607,229,316,231,144,85,Estimate
0852004,85,2004,36131,491,469,349,371,120,Estimate
0872004,87,2004,27912,57,414,226,-131,188,Estimate
0892004,89,2004,19561,-106,291,216,-181,75,Estimate
0912004,91,2004,4023,118,35,26,109,9,Estimate
0932004,93,2004,15913,124,149,72,47,77,Estimate
0952004,95,2004,4580,103,71,63,95,8,Estimate
0972004,97,2004,16077,-198,155,39,-314,116,Estimate
0992004,99,2004,13656,-166,204,126,-244,78,Estimate
1012004,101,2004,148720,748,1946,1526,328,420,Estimate
1032004,103,2004,5904,49,76,47,20,29,Estimate
1052004,105,2004,12824,205,173,130,162,43,Estimate
1072004,107,2004,21293,165,229,61,-3,168,Estimate
1092004,109,2004,6240,-39,84,35,-88,49,Estimate
1112004,111,2004,635,20,6,3,17,3,Estimate
1132004,113,2004,7027,17,78,15,-46,63,Estimate
1152004,115,2004,2606,-109,31,44,-96,-13,Estimate
1172004,117,2004,26707,1,353,46,-306,307,Estimate
1192004,119,2004,22218,0,219,95,-124,124,Estimate
1212004,121,2004,5060,-80,38,57,-61,-19,Estimate
1232004,123,2004,214069,6912,3895,1217,4234,2678,Estimate
1252004,125,2004,9885,-208,140,104,-244,36,Estimate
0012005,1,2005,395384,9439,7560,2357,4236,5203,Estimate
0032005,3,2005,15395,-11,260,115,-156,145,Estimate
0052005,5,2005,528214,4499,8088,3014,-575,5074,Estimate
0072005,7,2005,11402,231,109,62,184,47,Estimate
0092005,9,2005,4098,-68,38,56,-50,-18,Estimate
0112005,11,2005,6261,-96,63,49,-110,14,Estimate
0132005,13,2005,282910,-378,3510,1378,-2510,2132,Estimate
0142005,14,2005,48251,1845,649,193,1389,456,Estimate
0152005,15,2005,17022,76,151,140,65,11,Estimate
0172005,17,2005,2041,-29,22,27,-24,-5,Estimate
0192005,19,2005,9392,-69,99,60,-108,39,Estimate
0212005,21,2005,8500,-1,123,72,-52,51,Estimate
0232005,23,2005,3695,-107,39,34,-112,5,Estimate
0252005,25,2005,5437,5,40,48,13,-8,Estimate
0272005,27,2005,4045,61,24,30,67,-6,Estimate
0292005,29,2005,29412,-41,336,336,-41,0,Estimate
0312005,31,2005,559459,-771,10436,4278,-6929,6158,Estimate
0332005,33,2005,1888,15,21,11,5,10,Estimate
0352005,35,2005,244442,10796,4159,589,7226,3570,Estimate
0372005,37,2005,47278,793,769,89,113,680,Estimate
0392005,39,2005,22259,218,202,89,105,113,Estimate
0412005,41,2005,569322,10867,8543,3252,5576,5291,Estimate
0432005,43,2005,46447,-93,402,493,-2,-91,Estimate
0452005,45,2005,49256,1100,832,271,539,561,Estimate
0472005,47,2005,4892,67,55,20,32,35,Estimate
0492005,49,2005,13897,-15,146,73,-88,73,Estimate
0512005,51,2005,14473,243,168,73,148,95,Estimate
0532005,53,2005,813,-18,8,2,-24,6,Estimate
0552005,55,2005,7823,94,61,95,128,-34,Estimate
0572005,57,2005,1492,-29,9,12,-26,-3,Estimate
0592005,59,2005,523517,-1359,6183,3338,-4204,2845,Estimate
0612005,61,2005,1543,20,16,20,24,-4,Estimate
0632005,63,2005,7998,-259,108,68,-299,40,Estimate
0652005,65,2005,7284,-132,115,26,-221,89,Estimate
0672005,67,2005,47713,787,501,245,531,256,Estimate
0692005,69,2005,275873,2604,3318,1530,816,1788,Estimate
0712005,71,2005,15570,-130,177,165,-142,12,Estimate
0732005,73,2005,5787,-120,46,49,-117,-3,Estimate
0752005,75,2005,22088,-93,223,202,-114,21,Estimate
0772005,77,2005,128999,2373,1755,1232,1850,523,Estimate
0792005,79,2005,806,-36,2,5,-33,-3,Estimate
0812005,81,2005,12965,-98,172,91,-179,81,Estimate
0832005,83,2005,24603,-4,306,260,-50,46,Estimate
0852005,85,2005,36997,866,515,309,660,206,Estimate
0872005,87,2005,27947,35,439,240,-164,199,Estimate
0892005,89,2005,19370,-191,300,245,-246,55,Estimate
0912005,91,2005,4084,61,35,23,49,12,Estimate
0932005,93,2005,16061,148,166,58,40,108,Estimate
0952005,95,2005,4548,-32,69,38,-63,31,Estimate
0972005,97,2005,16136,59,172,50,-63,122,Estimate
0992005,99,2005,13510,-146,233,103,-276,130,Estimate
1012005,101,2005,149969,1249,1993,1546,802,447,Estimate
1032005,103,2005,5818,-86,75,58,-103,17,Estimate
1052005,105,2005,12696,-128,184,133,-179,51,Estimate
1072005,107,2005,21453,160,239,68,-11,171,Estimate
1092005,109,2005,6284,44,74,35,5,39,Estimate
1112005,111,2005,645,10,6,3,7,3,Estimate
1132005,113,2005,7045,18,72,15,-39,57,Estimate
1152005,115,2005,2578,-28,35,49,-14,-14,Estimate
1172005,117,2005,26623,-84,339,46,-377,293,Estimate
1192005,119,2005,22505,287,205,104,186,101,Estimate
1212005,121,2005,4995,-65,45,47,-63,-2,Estimate
1232005,123,2005,223432,9363,3849,1263,6777,2586,Estimate
1252005,125,2005,9892,7,142,105,-30,37,Estimate
0012006,1,2006,407587,12203,7733,2241,6711,5492,Estimate
0032006,3,2006,15350,-45,227,93,-179,134,Estimate
0052006,5,2006,536051,7837,8036,2934,2735,5102,Estimate
0072006,7,2006,11798,396,105,62,353,43,Estimate
0092006,9,2006,4088,-10,37,62,15,-25,Estimate
0112006,11,2006,6076,-185,60,72,-173,-12,Estimate
0132006,13,2006,286133,3223,3511,1471,1183,2040,Estimate
0142006,14,2006,51152,2901,676,228,2453,448,Estimate
0152006,15,2006,16984,-38,142,162,-18,-20,Estimate
0172006,17,2006,1977,-64,21,21,-64,0,Estimate
0192006,19,2006,9279,-113,121,42,-192,79,Estimate
0212006,21,2006,8470,-30,116,64,-82,52,Estimate
0232006,23,2006,3698,3,39,39,3,0,Estimate
0252006,25,2006,5713,276,35,47,288,-12,Estimate
0272006,27,2006,4017,-28,15,33,-10,-18,Estimate
0292006,29,2006,29702,290,346,303,247,43,Estimate
0312006,31,2006,562862,3403,10134,4194,-2537,5940,Estimate
0332006,33,2006,1990,102,22,20,100,2,Estimate
0352006,35,2006,257833,13391,4112,654,9933,3458,Estimate
0372006,37,2006,48214,936,851,98,183,753,Estimate
0392006,39,2006,22527,268,196,86,158,110,Estimate
0412006,41,2006,582502,13180,8624,3430,7986,5194,Estimate
0432006,43,2006,46703,256,439,483,300,-44,Estimate
0452006,45,2006,51106,1850,893,274,1231,619,Estimate
0472006,47,2006,4953,61,73,28,16,45,Estimate
0492006,49,2006,14135,238,139,59,158,80,Estimate
0512006,51,2006,14650,177,158,51,70,107,Estimate
0532006,53,2006,830,17,7,5,15,2,Estimate
0552006,55,2006,7750,-73,58,92,-39,-34,Estimate
0572006,57,2006,1443,-49,15,12,-52,3,Estimate
0592006,59,2006,524579,1062,6138,3462,-1614,2676,Estimate
0612006,61,2006,1514,-29,7,18,-18,-11,Estimate
0632006,63,2006,7946,-52,98,92,-58,6,Estimate
0652006,65,2006,7217,-67,112,28,-151,84,Estimate
0672006,67,2006,48408,695,564,302,433,262,Estimate
0692006,69,2006,281027,5154,3511,1540,3183,1971,Estimate
0712006,71,2006,15552,-18,189,171,-36,18,Estimate
0732006,73,2006,5665,-122,80,51,-151,29,Estimate
0752006,75,2006,22267,179,230,199,148,31,Estimate
0772006,77,2006,133128,4129,1859,1270,3540,589,Estimate
0792006,79,2006,789,-17,1,7,-11,-6,Estimate
0812006,81,2006,13102,137,204,91,24,113,Estimate
0832006,83,2006,25017,414,298,245,361,53,Estimate
0852006,85,2006,37968,971,506,362,827,144,Estimate
0872006,87,2006,27983,36,414,246,-132,168,Estimate
0892006,89,2006,19193,-177,232,223,-186,9,Estimate
0912006,91,2006,4137,53,38,26,41,12,Estimate
0932006,93,2006,16128,67,161,65,-29,96,Estimate
0952006,95,2006,4504,-44,58,51,-51,7,Estimate
0972006,97,2006,16087,-49,157,35,-171,122,Estimate
0992006,99,2006,13208,-302,187,99,-390,88,Estimate
1012006,101,2006,152064,2095,2014,1412,1493,602,Estimate
1032006,103,2006,5981,163,93,50,120,43,Estimate
1052006,105,2006,12439,-257,191,119,-329,72,Estimate
1072006,107,2006,21886,433,249,91,275,158,Estimate
1092006,109,2006,6241,-43,99,38,-104,61,Estimate
1112006,111,2006,672,27,9,2,20,7,Estimate
1132006,113,2006,7059,14,105,21,-70,84,Estimate
1152006,115,2006,2515,-63,21,34,-50,-13,Estimate
1172006,117,2006,26839,216,367,50,-101,317,Estimate
1192006,119,2006,22791,286,206,120,200,86,Estimate
1212006,121,2006,4981,-14,45,57,-2,-12,Estimate
1232006,123,2006,231283,7851,4001,1259,5109,2742,Estimate
1252006,125,2006,9917,25,153,112,-16,41,Estimate
0012007,1,2007,415915,8328,7841,2279,2766,5562,Estimate
0032007,3,2007,15293,-57,263,114,-206,149,Estimate
0052007,5,2007,545882,9831,8233,3118,4716,5115,Estimate
0072007,7,2007,12108,310,150,78,238,72,Estimate
0092007,9,2007,3993,-95,44,70,-69,-26,Estimate
0112007,11,2007,5773,-303,68,56,-315,12,Estimate
0132007,13,2007,288757,2624,3390,1481,715,1909,Estimate
0142007,14,2007,53328,2176,722,231,1685,491,Estimate
0152007,15,2007,17238,254,132,153,275,-21,Estimate
0172007,17,2007,1910,-67,26,14,-79,12,Estimate
0192007,19,2007,9333,54,82,57,29,25,Estimate
0212007,21,2007,8433,-37,127,74,-90,53,Estimate
0232007,23,2007,3676,-22,29,32,-19,-3,Estimate
0252007,25,2007,5907,194,28,45,211,-17,Estimate
0272007,27,2007,4130,113,23,26,116,-3,Estimate
0292007,29,2007,29877,175,353,323,145,30,Estimate
0312007,31,2007,570437,7575,10084,4134,1625,5950,Estimate
0332007,33,2007,2001,11,27,20,4,7,Estimate
0352007,35,2007,268599,10766,4205,748,7309,3457,Estimate
0372007,37,2007,49284,1070,872,84,282,788,Estimate
0392007,39,2007,22478,-49,204,94,-159,110,Estimate
0412007,41,2007,588772,6270,8921,3354,703,5567,Estimate
0432007,43,2007,46654,-49,422,516,45,-94,Estimate
0452007,45,2007,52676,1570,971,290,889,681,Estimate
0472007,47,2007,4964,11,58,19,-28,39,Estimate
0492007,49,2007,14339,204,170,49,83,121,Estimate
0512007,51,2007,14957,307,162,49,194,113,Estimate
0532007,53,2007,845,15,9,1,7,8,Estimate
0552007,55,2007,7658,-92,58,92,-58,-34,Estimate
0572007,57,2007,1422,-21,12,11,-22,1,Estimate
0592007,59,2007,527120,2541,6194,3541,-112,2653,Estimate
0612007,61,2007,1471,-43,22,24,-41,-2,Estimate
0632007,63,2007,7835,-111,92,80,-123,12,Estimate
0652007,65,2007,7271,54,119,53,-12,66,Estimate
0672007,67,2007,49146,738,597,280,421,317,Estimate
0692007,69,2007,286754,5727,3517,1532,3742,1985,Estimate
0712007,71,2007,15525,-27,177,152,-52,25,Estimate
0732007,73,2007,5571,-94,61,56,-99,5,Estimate
0752007,75,2007,22403,136,244,180,72,64,Estimate
0772007,77,2007,137390,4262,1994,1210,3478,784,Estimate
0792007,79,2007,803,14,5,5,14,0,Estimate
0812007,81,2007,13270,168,215,108,61,107,Estimate
0832007,83,2007,25177,160,348,236,48,112,Estimate
0852007,85,2007,39131,1163,504,364,1023,140,Estimate
0872007,87,2007,27848,-135,415,233,-317,182,Estimate
0892007,89,2007,18937,-256,255,216,-295,39,Estimate
0912007,91,2007,4274,137,40,29,126,11,Estimate
0932007,93,2007,16336,208,150,71,129,79,Estimate
0952007,95,2007,4484,-20,72,37,-55,35,Estimate
0972007,97,2007,16236,149,166,40,23,126,Estimate
0992007,99,2007,12772,-436,189,131,-494,58,Estimate
1012007,101,2007,154759,2695,2143,1509,2061,634,Estimate
1032007,103,2007,6093,112,100,52,64,48,Estimate
1052007,105,2007,12167,-272,147,138,-281,9,Estimate
1072007,107,2007,22415,529,258,88,359,170,Estimate
1092007,109,2007,6159,-82,80,38,-124,42,Estimate
1112007,111,2007,686,14,7,4,11,3,Estimate
1132007,113,2007,7276,217,96,19,140,77,Estimate
1152007,115,2007,2422,-93,14,34,-73,-20,Estimate
1172007,117,2007,27163,324,345,42,21,303,Estimate
1192007,119,2007,23164,373,234,98,237,136,Estimate
1212007,121,2007,4927,-54,42,38,-58,4,Estimate
1232007,123,2007,238279,6996,4101,1314,4209,2787,Estimate
1252007,125,2007,9881,-36,148,89,-95,59,Estimate
0012008,1,2008,425138,9223,7925,2448,3746,5477,Estimate
0032008,3,2008,15346,53,258,109,-96,149,Estimate
0052008,5,2008,556246,10364,8292,3207,5279,5085,Estimate
